date,material_id,transaction_type,quantity,unit,supplier_id,unit_price,po_number,unit_raw
2023-06-28,M08,issue,79.77,kg,,23105.07,,kg
2023-06-28,M13,issue,35.82,rolls,,22722.72,,rolls
2023-06-28,M14,receipt,414.34,rolls,SUP06,9642.88,PO-54748,rolls
2023-06-28,M09,issue,61.35,kg,,27396.79,,kg
2023-06-28,M02,issue,45.23,rolls,,37617.42,,rolls
2023-06-28,M01,issue,33.81,rolls,,4741.62,,rolls
2023-06-28,M12,issue,69.11,kg,,37055.13,,kg
2023-06-28,M01,issue,78.0,rolls,,33405.28,,rolls
2023-06-28,M11,receipt,168.34,kg,SUP07,33033.17,PO-21593,kg
2023-06-28,M06,receipt,178.63,kg,SUP04,42691.4,PO-39043,kg
2023-06-28,M11,return,10.13,kg,,28636.19,,kg
2023-06-28,M04,receipt,411.65,rolls,SUP04,18346.52,PO-66362,rolls
2023-06-28,M04,issue,42.12,rolls,,6433.04,,rolls
2023-06-28,M11,issue,94.91,kg,,29509.58,,kg
2023-06-29,M05,receipt,376.26,rolls,SUP02,15238.96,PO-36834,rolls
2023-06-29,M08,issue,12.53,kg,,35421.98,,kg
2023-06-29,M11,receipt,79.27,kg,SUP01,36835.3,PO-38128,kg
2023-06-29,M07,issue,93.74,kg,,26468.55,,kg
2023-06-29,M01,issue,87.63,rolls,,23273.87,,rolls
2023-06-29,M04,receipt,31.66,rolls,SUP06,7389.16,PO-69298,roll
2023-06-29,M08,issue,18.26,kg,,23855.4,,kgs
2023-06-29,M11,issue,29.22,kg,,9517.86,,kg
2023-06-29,M04,issue,67.27,rolls,,42556.72,,rolls
2023-06-29,M07,issue,99.68,kg,,8921.16,,kg
2023-06-29,M07,issue,76.86,kg,,5478.73,,kg
2023-06-29,M06,writeoff,40.46,kg,,30959.37,,kg
2023-06-29,M08,issue,59.77,kg,,35461.3,,kg
2023-06-29,M13,issue,62.73,rolls,,8500.84,,rolls
2023-06-29,M07,issue,48.21,kg,,12905.88,,kg
2023-06-29,M11,return,93.99,kg,,16611.47,,kg
2023-06-29,M03,receipt,336.92,rolls,SUP07,30199.69,PO-84576,rolls
2023-06-29,M10,issue,15.35,kg,,40345.6,,kg
2023-06-29,M11,issue,90.86,kg,,36768.39,,kg
2023-06-29,M14,issue,35.33,rolls,,13044.2,,rolls
2023-06-29,M05,issue,37.35,rolls,,7955.59,,rolls
2023-06-29,M12,issue,38.48,kg,,5647.0,,kgs
2023-06-29,M10,return,18.57,kg,,12641.76,,kg
2023-06-29,M11,return,8.67,kg,,13627.96,,kg
2023-06-29,M08,return,95.46,kg,,24912.13,,kg
2023-06-30,M12,writeoff,39.98,kg,,4735.12,,kg
2023-06-30,M08,issue,66.48,kg,,9232.17,,kg
2023-06-30,M01,issue,95.34,rolls,,4304.94,,rolls
2023-06-30,M01,issue,84.03,rolls,,9689.36,,rolls
2023-06-30,M11,return,55.26,kg,,28565.67,,kg
2023-06-30,M08,issue,21.39,kg,,41664.02,,kg
2023-06-30,M10,receipt,218.45,kg,SUP04,4545.36,PO-13491,kg
2023-06-30,M03,issue,69.95,rolls,,32788.3,,rolls
2023-06-30,M12,return,5.07,kg,,6875.71,,kg
2023-06-30,M03,issue,2.16,rolls,,38068.83,,Rolls
2023-06-30,M03,issue,99.22,rolls,,14703.87,,rolls
2023-06-30,M12,issue,65.05,kg,,15844.67,,kg
2023-06-30,M11,issue,73.66,kg,,5629.91,,kg
2023-06-30,M14,issue,78.1,rolls,,1289.75,,rolls
2023-06-30,M10,return,59.06,kg,,31886.9,,kg
2023-06-30,M06,writeoff,77.56,kg,,11004.8,,kg
2023-06-30,M06,return,27.59,kg,,4729.11,,kg
2023-06-30,M02,issue,79.06,rolls,,23153.69,,pcs
2023-06-30,M03,issue,77.61,rolls,,20042.89,,Rolls
2023-06-30,M11,issue,76.77,kg,,17464.38,,kg
2023-06-30,M12,return,43.96,kg,,36956.8,,kg
2023-06-30,M11,issue,65.01,kg,,31455.52,,kg
2023-07-01,M10,issue,63.24,kg,,17764.54,,kg
2023-07-01,M01,receipt,458.09,rolls,SUP07,20140.87,PO-57305,rolls
2023-07-01,M10,issue,30.67,kg,,11711.77,,kg
2023-07-01,M03,issue,1.98,rolls,,22630.14,,rolls
2023-07-01,M14,issue,94.15,rolls,,42848.72,,rolls
2023-07-01,M07,receipt,176.5,kg,SUP09,1155.34,PO-42018,kg
2023-07-01,M07,return,22.37,kg,,41083.06,,kg
2023-07-01,M01,receipt,42.25,rolls,SUP05,9320.8,PO-19839,rolls
2023-07-01,M03,return,78.14,rolls,,35492.96,,rolls
2023-07-01,M08,issue,37.03,kg,,881.0,,kg
2023-07-01,M10,issue,79.84,kg,,18857.96,,kg
2023-07-01,M13,issue,92.5,rolls,,15640.86,,rolls
2023-07-01,M03,issue,66.71,rolls,,8225.72,,rolls
2023-07-01,M08,receipt,270.78,kg,SUP06,39018.43,PO-34493,kg
2023-07-01,M01,receipt,492.09,rolls,SUP03,27741.26,PO-45367,rolls
2023-07-01,M02,issue,43.5,rolls,,1216.81,,rolls
2023-07-01,M09,receipt,28.04,kg,SUP02,7991.31,PO-23372,kg
2023-07-01,M09,receipt,82.94,kg,SUP06,4802.0,PO-60087,kgs
2023-07-01,M02,receipt,127.17,rolls,SUP08,22219.47,PO-86095,rolls
2023-07-02,M10,receipt,407.28,kg,SUP06,4079.48,PO-30320,kg
2023-07-02,M12,return,63.05,kg,,29335.48,,kg
2023-07-02,M11,issue,77.08,kg,,44150.45,,kgs
2023-07-02,M05,receipt,292.12,rolls,SUP06,8021.98,PO-17156,rolls
2023-07-02,M04,issue,83.67,rolls,,2591.53,,rolls
2023-07-02,M10,issue,97.35,kg,,43961.56,,kg
2023-07-02,M05,issue,92.02,rolls,,5577.49,,rolls
2023-07-02,M11,issue,1.21,kg,,36950.31,,KG
2023-07-02,M14,receipt,475.68,rolls,SUP09,35091.25,PO-57799,rolls
2023-07-02,M02,issue,36.63,rolls,,7613.94,,rolls
2023-07-02,M01,return,41.54,rolls,,32805.43,,rolls
2023-07-02,M08,receipt,106.94,kg,SUP01,40351.02,PO-12450,kg
2023-07-02,M06,issue,40.79,kg,,43047.93,,kg
2023-07-02,M07,return,14.83,kg,,12044.98,,kg
2023-07-02,M11,issue,97.81,kg,,1272.29,,kg
2023-07-02,M04,issue,55.52,rolls,,34819.21,,rolls
2023-07-02,M05,issue,89.81,rolls,,30339.39,,rolls
2023-07-02,M04,issue,15.71,rolls,,32424.95,,rolls
2023-07-02,M13,issue,19.14,rolls,,13814.03,,rolls
2023-07-03,M01,return,50.89,rolls,,33526.94,,rolls
2023-07-03,M12,issue,20.97,kg,,19042.87,,kilograms
2023-07-03,M05,receipt,224.52,rolls,SUP08,44091.04,PO-99905,roll
2023-07-03,M14,receipt,396.67,rolls,SUP03,41000.49,PO-25996,rolls
2023-07-03,M11,issue,91.22,kg,,23272.91,,kg
2023-07-03,M10,issue,50.66,kg,,10223.58,,kg
2023-07-03,M03,issue,71.05,rolls,,16042.68,,rolls
2023-07-03,M07,writeoff,63.42,kg,,11304.07,,kgs
2023-07-03,M09,receipt,89.53,kg,SUP06,40066.45,PO-31679,kg
2023-07-03,M08,issue,54.07,kg,,18584.86,,kg
2023-07-03,M11,return,62.13,kg,,14987.54,,kg
2023-07-03,M09,receipt,105.25,kg,SUP03,43298.93,PO-98766,kg
2023-07-03,M05,return,60.6,rolls,,39065.83,,rolls
2023-07-03,M11,issue,93.27,kg,,8633.18,,kg
2023-07-03,M10,issue,48.87,kg,,12384.57,,kg
2023-07-03,M12,receipt,21.87,kg,SUP06,2387.81,PO-92051,Kg
2023-07-03,M06,issue,65.88,kg,,972.46,,kg
2023-07-03,M03,return,30.08,rolls,,14439.48,,rolls
2023-07-03,M05,issue,1.36,rolls,,32190.13,,rolls
2023-07-03,M14,receipt,140.44,rolls,SUP06,19153.85,PO-64845,rolls
2023-07-03,M03,return,32.12,rolls,,39829.77,,rolls
2023-07-03,M04,issue,30.43,rolls,,36363.45,,rolls
2023-07-03,M02,issue,1.08,rolls,,44710.51,,rolls
2023-07-03,M06,receipt,304.03,kg,SUP06,32516.35,PO-94536,kg
2023-07-03,M10,issue,19.74,kg,,30893.2,,kg
2023-07-03,M11,issue,46.85,kg,,11927.44,,kg
2023-07-03,M06,issue,84.12,kg,,9796.21,,kg
2023-07-03,M01,issue,77.27,rolls,,19725.28,,rolls
2023-07-03,M10,issue,85.68,kg,,23405.65,,kg
2023-07-03,M11,receipt,300.28,kg,SUP05,27861.6,PO-84632,kg
2023-07-04,M11,issue,71.9,kg,,14764.67,,kg
2023-07-04,M14,issue,26.85,rolls,,8385.59,,roll
2023-07-04,M01,issue,78.51,rolls,,9702.35,,rolls
2023-07-04,M10,receipt,12.37,kg,SUP04,36717.89,PO-20041,kg
2023-07-04,M13,issue,97.07,rolls,,39808.96,,rolls
2023-07-04,M01,receipt,258.95,rolls,SUP06,27633.87,PO-13181,roll
2023-07-04,M03,issue,37.88,rolls,,31077.76,,rolls
2023-07-04,M09,receipt,69.12,kg,SUP07,43151.61,PO-26540,kg
2023-07-04,M07,writeoff,1.7,kg,,5036.6,,kilograms
2023-07-04,M06,issue,82.85,kg,,10290.03,,kg
2023-07-04,M02,issue,39.23,rolls,,19361.5,,rolls
2023-07-04,M10,receipt,272.54,kg,SUP07,44706.85,PO-47425,Kg
2023-07-04,M05,issue,18.31,rolls,,9205.69,,rolls
2023-07-04,M11,issue,17.07,kg,,23843.3,,kg
2023-07-04,M08,issue,24.9,kg,,23912.12,,kg
2023-07-04,M10,receipt,227.83,kg,SUP08,8590.78,PO-69928,kg
2023-07-04,M08,receipt,160.96,kg,SUP03,20348.54,PO-38600,kilograms
2023-07-04,M06,issue,76.14,kg,,35011.27,,kilograms
2023-07-04,M14,issue,86.01,rolls,,42305.95,,rolls
2023-07-04,M02,issue,22.7,rolls,,42873.65,,rolls
2023-07-04,M02,issue,83.81,rolls,,5260.48,,rolls
2023-07-04,M05,receipt,406.18,rolls,SUP05,19212.58,PO-72724,rolls
2023-07-04,M13,return,52.37,rolls,,32347.71,,rolls
2023-07-04,M09,issue,39.16,kg,,43273.25,,kg
2023-07-04,M12,issue,95.53,kg,,20271.06,,kg
2023-07-04,M07,writeoff,8.55,kg,,3888.1,,kg
2023-07-05,M06,receipt,234.76,kg,SUP09,35916.65,PO-43754,kg
2023-07-05,M11,return,94.62,kg,,39255.14,,Kg
2023-07-05,M07,issue,43.92,kg,,6738.71,,Kg
2023-07-05,M13,issue,7.81,rolls,,31892.45,,rolls
2023-07-05,M08,issue,47.4,kg,,3751.32,,kilograms
2023-07-05,M14,receipt,293.97,rolls,SUP05,18468.11,PO-94531,rolls
2023-07-05,M14,issue,8.48,rolls,,16775.86,,rolls
2023-07-05,M04,receipt,188.15,rolls,SUP03,11845.16,PO-79993,rolls
2023-07-05,M08,return,69.15,kg,,28043.69,,kg
2023-07-05,M01,issue,35.33,rolls,,4934.24,,rolls
2023-07-05,M02,issue,20.42,rolls,,20236.7,,rolls
2023-07-05,M12,issue,30.82,kg,,28925.55,,kg
2023-07-05,M06,writeoff,61.27,kg,,39185.83,,kg
2023-07-05,M02,issue,10.48,rolls,,27144.03,,rolls
2023-07-05,M11,issue,71.76,kg,,26505.51,,kg
2023-07-05,M01,return,82.0,rolls,,18689.75,,rolls
2023-07-05,M08,issue,75.5,kg,,43922.88,,kg
2023-07-05,M01,receipt,114.93,rolls,SUP09,37775.47,PO-90557,rolls
2023-07-05,M02,issue,6.86,rolls,,11452.92,,rolls
2023-07-06,M03,issue,63.29,rolls,,32181.2,,Rolls
2023-07-06,M09,issue,70.16,kg,,10078.68,,kg
2023-07-06,M06,issue,89.17,kg,,22993.11,,kg
2023-07-06,M03,issue,48.31,rolls,,23294.46,,rolls
2023-07-06,M10,issue,83.8,kg,,4638.48,,kgs
2023-07-06,M09,receipt,407.54,kg,SUP04,34848.34,PO-91417,kg
2023-07-06,M12,issue,31.28,kg,,29063.77,,kg
2023-07-06,M03,issue,6.67,rolls,,27192.43,,rolls
2023-07-06,M07,issue,4.54,kg,,27251.78,,kg
2023-07-06,M06,issue,46.4,kg,,11484.36,,kg
2023-07-06,M11,issue,96.32,kg,,28047.39,,kg
2023-07-06,M07,issue,99.72,kg,,13757.77,,kg
2023-07-06,M10,issue,15.9,kg,,16585.0,,kg
2023-07-06,M13,issue,27.26,rolls,,30896.4,,rolls
2023-07-06,M02,return,91.09,rolls,,43585.29,,Rolls
2023-07-06,M04,issue,15.86,rolls,,42906.44,,rolls
2023-07-06,M06,issue,57.99,kg,,15242.89,,kg
2023-07-06,M10,issue,89.72,kg,,44335.47,,kg
2023-07-06,M02,issue,54.33,rolls,,30513.27,,rolls
2023-07-06,M02,issue,86.14,rolls,,17877.32,,rolls
2023-07-06,M08,receipt,131.21,kg,SUP09,1330.6,PO-56867,kg
2023-07-06,M07,issue,27.73,kg,,20469.89,,kg
2023-07-06,M06,issue,59.63,kg,,44491.76,,kg
2023-07-06,M09,issue,62.92,kg,,12960.6,,kg
2023-07-06,M10,return,49.64,kg,,36656.89,,kg
2023-07-06,M13,receipt,235.02,rolls,SUP01,34781.06,PO-97678,rolls
2023-07-06,M04,issue,53.86,rolls,,35333.16,,rolls
2023-07-06,M10,issue,79.56,kg,,29360.54,,kg
2023-07-06,M13,issue,28.06,rolls,,22336.18,,rolls
2023-07-06,M12,issue,57.22,kg,,44477.2,,kg
2023-07-06,M12,return,28.51,kg,,9789.29,,kg
2023-07-06,M09,receipt,265.41,kg,SUP08,32484.66,PO-94491,kg
2023-07-06,M14,return,5.95,rolls,,35900.12,,rolls
2023-07-06,M08,issue,98.66,kg,,40884.3,,kg
2023-07-06,M13,return,78.25,rolls,,1572.36,,rolls
2023-07-06,M10,issue,32.44,kg,,19028.05,,kg
2023-07-07,M06,issue,92.48,kg,,38208.32,,kg
2023-07-07,M08,issue,21.57,kg,,9019.87,,kg
2023-07-07,M10,issue,98.48,kg,,7274.82,,kg
2023-07-07,M08,issue,58.44,kg,,8162.19,,kg
2023-07-07,M08,return,1.27,kg,,41569.2,,kg
2023-07-07,M11,issue,37.1,kg,,39978.87,,kg
2023-07-07,M07,return,88.49,kg,,29618.87,,kg
2023-07-07,M05,issue,66.11,rolls,,7002.3,,rolls
2023-07-07,M04,issue,38.61,rolls,,42899.74,,roll
2023-07-07,M13,issue,52.24,rolls,,43143.76,,rolls
2023-07-07,M02,issue,87.1,rolls,,17914.4,,Rolls
2023-07-07,M02,issue,33.46,rolls,,21502.51,,rolls
2023-07-07,M12,issue,20.91,kg,,11138.71,,kg
2023-07-07,M08,receipt,205.44,kg,SUP03,33176.04,PO-78529,kg
2023-07-07,M13,issue,47.47,rolls,,43233.92,,rolls
2023-07-07,M09,issue,28.07,kg,,16480.4,,kg
2023-07-07,M03,issue,17.07,rolls,,38281.74,,rolls
2023-07-07,M09,return,45.05,kg,,24259.36,,kg
2023-07-07,M14,issue,51.88,rolls,,27706.25,,rolls
2023-07-08,M01,issue,4.11,rolls,,41897.15,,rolls
2023-07-08,M04,issue,64.22,rolls,,1866.79,,nos
2023-07-08,M01,issue,85.84,rolls,,23146.45,,rolls
2023-07-08,M14,issue,75.07,rolls,,8814.5,,rolls
2023-07-08,M01,issue,62.19,rolls,,30397.63,,rolls
2023-07-08,M08,issue,45.7,kg,,33037.12,,kg
2023-07-08,M01,receipt,55.65,rolls,SUP05,41023.48,PO-53178,Rolls
2023-07-08,M01,return,29.39,rolls,,34873.48,,rolls
2023-07-08,M04,return,82.86,rolls,,37064.23,,rolls
2023-07-08,M03,issue,77.69,rolls,,43307.54,,rolls
2023-07-08,M01,receipt,106.24,rolls,SUP06,43411.24,PO-10829,rolls
2023-07-08,M13,issue,93.44,rolls,,3700.75,,rolls
2023-07-08,M06,issue,88.9,kg,,36398.96,,kg
2023-07-08,M04,issue,12.23,rolls,,32816.94,,rolls
2023-07-08,M03,issue,78.35,rolls,,16814.01,,rolls
2023-07-08,M05,issue,81.14,rolls,,4816.32,,pcs
2023-07-08,M09,issue,41.03,kg,,19637.45,,kg
2023-07-08,M10,issue,4.01,kg,,33804.48,,kg
2023-07-08,M08,issue,46.66,kg,,29134.8,,kg
2023-07-08,M13,issue,68.63,rolls,,4357.15,,rolls
2023-07-08,M06,writeoff,94.24,kg,,35147.55,,kg
2023-07-08,M06,writeoff,16.23,kg,,39060.39,,kg
2023-07-08,M10,receipt,292.66,kg,SUP06,27962.82,PO-74450,kg
2023-07-08,M01,receipt,416.66,rolls,SUP01,36811.99,PO-56512,rolls
2023-07-08,M06,receipt,232.53,kg,SUP07,42828.94,PO-64500,kg
2023-07-08,M10,issue,7.77,kg,,1754.16,,kgs
2023-07-08,M13,issue,63.49,rolls,,10030.46,,rolls
2023-07-08,M08,issue,12.85,kg,,19973.85,,kg
2023-07-08,M06,receipt,161.09,kg,SUP04,29890.98,PO-36437,kg
2023-07-08,M14,receipt,356.82,rolls,SUP03,25953.37,PO-46776,Rolls
2023-07-08,M02,receipt,480.79,rolls,SUP03,4343.82,PO-75166,rolls
2023-07-09,M09,issue,96.8,kg,,36168.93,,kg
2023-07-09,M11,return,52.93,kg,,35211.07,,kg
2023-07-09,M11,issue,63.6,kg,,17870.19,,kg
2023-07-09,M02,issue,85.79,rolls,,7969.15,,rolls
2023-07-09,M04,return,31.86,rolls,,6780.93,,rolls
2023-07-09,M05,issue,66.14,rolls,,5766.2,,rolls
2023-07-09,M02,receipt,10.43,rolls,SUP05,9098.28,PO-36440,rolls
2023-07-09,M12,issue,60.22,kg,,12189.79,,kg
2023-07-09,M07,issue,43.36,kg,,34991.95,,kg
2023-07-09,M12,issue,50.25,kg,,44587.87,,kg
2023-07-09,M09,issue,99.73,kg,,41014.68,,kg
2023-07-09,M02,issue,39.09,rolls,,27219.99,,rolls
2023-07-09,M03,issue,77.06,rolls,,14360.3,,Rolls
2023-07-09,M04,issue,17.73,rolls,,36587.76,,rolls
2023-07-09,M13,issue,89.44,rolls,,34684.98,,Rolls
2023-07-09,M01,receipt,94.78,rolls,SUP07,1472.64,PO-24479,rolls
2023-07-09,M07,issue,11.48,kg,,8474.07,,KG
2023-07-09,M07,receipt,94.58,kg,SUP04,44756.37,PO-19368,kg
2023-07-09,M11,issue,9.41,kg,,31782.23,,kg
2023-07-09,M07,return,64.25,kg,,41707.24,,kg
2023-07-09,M12,writeoff,32.11,kg,,32792.09,,kilograms
2023-07-09,M13,issue,77.46,rolls,,21998.2,,rolls
2023-07-09,M11,return,1.04,kg,,8794.65,,kg
2023-07-09,M06,receipt,98.55,kg,SUP04,2837.81,PO-92925,kg
2023-07-09,M08,receipt,384.45,kg,SUP07,4781.25,PO-34442,kg
2023-07-09,M02,issue,28.31,rolls,,6899.91,,rolls
2023-07-09,M13,issue,30.53,rolls,,15978.83,,rolls
2023-07-09,M14,issue,13.38,rolls,,9998.06,,rolls
2023-07-09,M10,issue,99.86,kg,,2865.17,,kgs
2023-07-09,M13,issue,53.81,rolls,,26010.27,,rolls
2023-07-09,M06,writeoff,30.04,kg,,15404.55,,kg
2023-07-10,M09,issue,30.37,kg,,9219.82,,KG
2023-07-10,M11,receipt,385.01,kg,SUP01,38938.86,PO-85274,KG
2023-07-10,M11,receipt,209.84,kg,SUP02,16891.09,PO-45953,KG
2023-07-10,M13,issue,6.83,rolls,,42479.32,,rolls
2023-07-10,M14,issue,57.35,rolls,,38373.92,,rolls
2023-07-10,M10,issue,27.74,kg,,21031.33,,kg
2023-07-10,M07,issue,85.34,kg,,8823.06,,kg
2023-07-10,M05,return,3.1,rolls,,40157.38,,rolls
2023-07-10,M12,return,8.55,kg,,39396.38,,kg
2023-07-10,M11,issue,99.36,kg,,4566.47,,kg
2023-07-10,M04,issue,38.23,rolls,,30679.1,,roll
2023-07-10,M07,writeoff,69.45,kg,,43632.7,,kg
2023-07-10,M13,issue,57.71,rolls,,23239.84,,rolls
2023-07-10,M11,issue,1.86,kg,,28632.22,,kg
2023-07-10,M09,issue,49.41,kg,,39609.12,,kg
2023-07-10,M02,return,92.63,rolls,,30501.91,,rolls
2023-07-10,M13,issue,36.39,rolls,,43904.96,,nos
2023-07-10,M03,issue,49.47,rolls,,35202.62,,rolls
2023-07-10,M14,return,36.49,rolls,,10210.62,,rolls
2023-07-10,M14,issue,7.03,rolls,,34246.96,,pcs
2023-07-10,M07,return,8.36,kg,,10558.76,,kg
2023-07-10,M06,writeoff,12.36,kg,,23995.58,,kg
2023-07-10,M12,return,88.64,kg,,20131.45,,kg
2023-07-10,M03,issue,30.26,rolls,,41665.83,,rolls
2023-07-10,M07,return,70.1,kg,,11948.6,,kg
2023-07-10,M04,issue,56.54,rolls,,44057.52,,rolls
2023-07-10,M11,issue,3.6,kg,,6844.95,,kg
2023-07-10,M05,issue,10.29,rolls,,44579.47,,rolls
2023-07-10,M11,issue,67.44,kg,,13201.1,,kg
2023-07-10,M04,receipt,384.76,rolls,SUP01,27443.36,PO-88104,rolls
2023-07-10,M02,issue,50.46,rolls,,28111.13,,rolls
2023-07-11,M09,receipt,291.01,kg,SUP06,22047.17,PO-21958,kilograms
2023-07-11,M14,issue,72.12,rolls,,31654.09,,rolls
2023-07-11,M13,receipt,336.06,rolls,SUP01,41093.41,PO-65511,rolls
2023-07-11,M07,issue,61.92,kg,,22331.96,,kg
2023-07-11,M12,issue,92.1,kg,,31508.43,,kg
2023-07-11,M04,receipt,249.74,rolls,SUP08,5151.29,PO-81364,rolls
2023-07-11,M04,issue,86.54,rolls,,13348.31,,rolls
2023-07-11,M05,receipt,307.9,rolls,SUP06,15762.86,PO-66265,rolls
2023-07-11,M14,issue,95.82,rolls,,29210.9,,rolls
2023-07-11,M09,issue,29.36,kg,,28094.33,,kg
2023-07-11,M11,receipt,263.83,kg,SUP01,24543.87,PO-61020,kg
2023-07-11,M03,return,66.43,rolls,,19985.76,,rolls
2023-07-11,M10,receipt,297.24,kg,SUP01,16544.17,PO-25932,kg
2023-07-11,M01,issue,42.79,rolls,,9857.98,,pcs
2023-07-11,M04,issue,2.33,rolls,,17548.47,,rolls
2023-07-11,M05,receipt,144.51,rolls,SUP06,35414.27,PO-62928,rolls
2023-07-11,M06,receipt,176.74,kg,SUP02,28458.92,PO-85314,kg
2023-07-11,M05,issue,21.34,rolls,,18555.14,,nos
2023-07-11,M12,return,9.12,kg,,28711.26,,kg
2023-07-11,M08,return,38.03,kg,,26180.22,,kg
2023-07-11,M07,writeoff,40.71,kg,,36819.57,,kg
2023-07-11,M12,issue,25.78,kg,,34232.11,,kg
2023-07-11,M02,issue,46.87,rolls,,11730.35,,rolls
2023-07-11,M02,issue,19.57,rolls,,37616.64,,rolls
2023-07-11,M02,issue,94.53,rolls,,38894.79,,roll
2023-07-11,M08,issue,86.21,kg,,8357.84,,kg
2023-07-12,M07,issue,70.0,kg,,16735.96,,kg
2023-07-12,M02,issue,22.2,rolls,,40210.16,,rolls
2023-07-12,M14,receipt,67.69,rolls,SUP01,27344.79,PO-28498,rolls
2023-07-12,M04,issue,90.94,rolls,,13772.02,,rolls
2023-07-12,M02,issue,37.87,rolls,,41148.65,,rolls
2023-07-12,M13,receipt,375.6,rolls,SUP05,25259.83,PO-93527,rolls
2023-07-12,M02,receipt,359.78,rolls,SUP02,8111.33,PO-67655,rolls
2023-07-12,M06,return,74.59,kg,,15352.64,,kg
2023-07-12,M12,writeoff,27.16,kg,,33179.94,,Kg
2023-07-12,M14,receipt,498.69,rolls,SUP07,16574.87,PO-72012,rolls
2023-07-12,M05,return,8.13,rolls,,23933.0,,rolls
2023-07-12,M09,issue,38.45,kg,,28095.13,,kg
2023-07-12,M08,return,49.88,kg,,27324.78,,kg
2023-07-12,M02,issue,58.54,rolls,,30312.79,,rolls
2023-07-12,M01,issue,22.22,rolls,,9911.84,,rolls
2023-07-12,M12,issue,60.71,kg,,42867.52,,kg
2023-07-12,M09,issue,28.59,kg,,29975.16,,kg
2023-07-12,M12,receipt,136.07,kg,SUP03,12195.76,PO-31476,kg
2023-07-12,M02,receipt,487.78,rolls,SUP02,34907.33,PO-16233,rolls
2023-07-12,M07,issue,1.38,kg,,15237.38,,kg
2023-07-12,M03,issue,80.54,rolls,,17553.85,,rolls
2023-07-12,M04,return,58.35,rolls,,12639.2,,nos
2023-07-12,M11,issue,47.48,kg,,14026.86,,kg
2023-07-12,M11,issue,33.96,kg,,25869.11,,KG
2023-07-12,M14,receipt,302.02,rolls,SUP05,41715.6,PO-78409,rolls
2023-07-12,M08,return,9.55,kg,,31968.2,,kg
2023-07-12,M04,issue,57.88,rolls,,11774.78,,nos
2023-07-12,M14,issue,84.64,rolls,,2513.89,,rolls
2023-07-12,M06,receipt,273.44,kg,SUP06,38981.51,PO-39466,kg
2023-07-12,M05,issue,13.65,rolls,,39622.44,,rolls
2023-07-12,M14,issue,7.98,rolls,,11173.98,,rolls
2023-07-13,M13,issue,92.53,rolls,,29827.68,,rolls
2023-07-13,M11,issue,57.39,kg,,32798.29,,kg
2023-07-13,M14,issue,86.62,rolls,,15198.74,,rolls
2023-07-13,M01,issue,41.32,rolls,,31413.92,,rolls
2023-07-13,M08,return,27.69,kg,,21720.08,,kg
2023-07-13,M14,receipt,429.37,rolls,SUP07,24400.51,PO-10565,rolls
2023-07-13,M12,issue,71.63,kg,,8699.48,,kg
2023-07-13,M07,issue,51.56,kg,,12084.3,,kg
2023-07-13,M10,return,65.82,kg,,32437.61,,kg
2023-07-13,M09,receipt,347.87,kg,SUP05,14637.5,PO-26157,kg
2023-07-13,M04,issue,16.32,rolls,,28794.96,,rolls
2023-07-13,M11,issue,57.46,kg,,24985.79,,kg
2023-07-13,M05,issue,80.06,rolls,,16953.26,,rolls
2023-07-13,M02,return,95.48,rolls,,14376.99,,rolls
2023-07-13,M13,receipt,343.75,rolls,SUP09,27119.95,PO-86639,rolls
2023-07-13,M09,return,2.7,kg,,39945.52,,kg
2023-07-13,M06,issue,28.45,kg,,23136.48,,kg
2023-07-13,M14,issue,87.17,rolls,,23464.53,,rolls
2023-07-13,M02,issue,76.68,rolls,,19437.27,,rolls
2023-07-13,M08,receipt,329.45,kg,SUP09,41635.74,PO-54204,kg
2023-07-14,M06,writeoff,78.66,kg,,11136.81,,kg
2023-07-14,M14,issue,56.54,rolls,,11345.49,,rolls
2023-07-14,M07,return,62.12,kg,,31690.53,,kg
2023-07-14,M01,receipt,442.35,rolls,SUP01,41534.33,PO-20536,rolls
2023-07-14,M05,issue,33.8,rolls,,5213.48,,rolls
2023-07-14,M07,writeoff,29.59,kg,,14525.78,,kg
2023-07-14,M11,receipt,478.43,kg,SUP01,39090.4,PO-70519,kg
2023-07-14,M11,issue,14.41,kg,,13748.79,,kg
2023-07-14,M08,issue,86.45,kg,,34525.96,,kg
2023-07-14,M03,issue,26.58,rolls,,41249.11,,rolls
2023-07-14,M07,issue,97.48,kg,,29471.34,,Kg
2023-07-14,M06,writeoff,98.93,kg,,30039.52,,kg
2023-07-14,M08,receipt,327.36,kg,SUP03,44121.34,PO-77344,kg
2023-07-14,M08,return,7.65,kg,,39585.0,,kg
2023-07-14,M05,return,86.07,rolls,,19910.03,,rolls
2023-07-14,M13,return,25.77,rolls,,12274.75,,rolls
2023-07-14,M05,return,25.12,rolls,,41206.16,,rolls
2023-07-14,M03,receipt,289.07,rolls,SUP04,12553.59,PO-62445,rolls
2023-07-14,M09,issue,55.49,kg,,9697.77,,Kg
2023-07-14,M07,issue,30.32,kg,,39640.58,,kg
2023-07-14,M07,return,63.33,kg,,3059.33,,kg
2023-07-14,M02,return,80.37,rolls,,34449.61,,rolls
2023-07-14,M01,issue,31.72,rolls,,17673.83,,rolls
2023-07-14,M09,issue,53.92,kg,,30582.05,,kg
